siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar
SIP100057,MUS1163,2025-04-12 10:51:00,İstanbul,Marmara,Ev ve Yaşam,Termos,5,515.88,0.05,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.32,2490.33
SIP100405,MUS1422,2024-10-02 19:26:00,Trabzon,Karadeniz,Spor,Suluk,3,213.99,0.0,29.9,Banka Kartı,Yeni,2.0,4.0,Hayır,0.187,671.87
SIP100600,MUS1046,2024-09-05 09:17:00,Trabzon,Karadeniz,Kozmetik,Nemlendirici,3,412.48,0.0,49.9,Havale/EFT,Yeni,2.0,2.0,Hayır,0.395,1287.34
SIP101016,MUS1372,2024-07-19 10:58:00,İstanbul,Marmara,Ev ve Yaşam,Kahve Kupası,4,187.0,0.05,39.9,Kredi Kartı,Yeni,3.0,1.0,Hayır,0.238,750.5
SIP100098,MUS1227,2025-02-27 08:12:00,Konya,İç Anadolu,Kozmetik,Şampuan,1,192.99,0.0,39.9,Kredi Kartı,Mevcut,1.0,3.0,Hayır,0.222,232.89
SIP100827,MUS1252,2025-10-21 14:50:00,Eskişehir,İç Anadolu,Kitap,İş Analitiği Rehberi,2,294.91,0.05,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.274,590.23
SIP101141,MUS1218,2024-05-21 09:44:00,İstanbul,Marmara,Ev ve Yaşam,Termos,3,453.82,0.1,29.9,Havale/EFT,Mevcut,3.0,4.0,Evet,0.294,1255.21
SIP100480,MUS1323,2024-06-20 20:34:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1468.25,0.05,39.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.275,1434.74
SIP100324,MUS1204,2025-04-14 18:42:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1622.38,0.0,39.9,Havale/EFT,Mevcut,6.0,1.0,Hayır,0.25,1662.28
SIP101272,MUS1227,2024-03-06 08:39:00,Gaziantep,Güneydoğu Anadolu,Spor,Direnç Bandı,2,254.18,0.05,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.349,526.9
SIP100099,MUS1015,2025-07-16 10:59:00,Gaziantep,Güneydoğu Anadolu,Ev ve Yaşam,Saklama Kutusu,2,249.55,0.0,49.9,Kredi Kartı,VIP,,5.0,Hayır,0.216,549.0
SIP100681,MUS1280,2025-05-25 21:46:00,İzmir,Ege,Elektronik,Powerbank,1,749.85,0.0,49.9,Kredi Kartı,Mevcut,2.0,3.0,Hayır,0.375,799.75
SIP100425,MUS1003,2024-03-23 15:21:00,Ankara,İç Anadolu,Kitap,Python Notları,1,213.8,0.0,59.9,Banka Kartı,Yeni,1.0,4.0,Hayır,0.373,273.7
SIP100297,MUS1056,2025-01-03 19:57:00,Adana,Akdeniz,Kozmetik,Yüz Temizleme Jeli,1,297.94,0.15,0.0,Kapida Odeme,Mevcut,3.0,5.0,Hayır,0.296,253.25
SIP100738,MUS1405,2024-01-25 15:29:00,Adana,Akdeniz,Kozmetik,Serum,2,483.48,0.0,0.0,Havale/EFT,Mevcut,5.0,5.0,Hayır,0.369,966.96
SIP101342,MUS1247,2025-11-15 15:31:00,Kayseri,İç Anadolu,Ev ve Yaşam,Saklama Kutusu,3,213.23,0.05,39.9,Havale/EFT,Mevcut,6.0,5.0,Hayır,0.378,647.61
SIP100903,MUS1061,2025-02-22 09:07:00,İzmir,Ege,Elektronik,Powerbank,4,783.4,0.0,39.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.281,3173.5
SIP100602,MUS1351,2025-03-28 17:09:00,İstanbul,Marmara,Ofis,Kalem Seti,1,107.86,0.0,39.9,Kredi Kartı,VIP,3.0,3.0,Hayır,0.35,147.76
SIP101000,MUS1112,2024-03-08 18:52:00,İzmir,Ege,spor,Dambıl Seti,2,1575.23,0.05,39.9,Kredi Kartı,Mevcut,,4.0,Evet,0.186,3032.84
SIP101287,MUS1360,2025-07-19 15:03:00,Adana,Akdeniz,Kitap,Veri Bilimi 101,1,247.68,0.2,39.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.317,238.04
SIP100396,MUS1086,2025-08-08 18:39:00,İstanbul,Marmara,Kozmetik,Serum,1,517.39,0.0,29.9,Kredi Kartı,VIP,5.0,4.0,Hayır,0.291,547.29
SIP100427,MUS1008,2025-03-15 15:24:00,İzmir,Ege,Spor,Direnç Bandı,1,242.92,0.1,29.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.318,248.53
SIP101284,MUS1283,2024-12-20 09:26:00,Eskişehir,İç Anadolu,Kitap,Veri Bilimi 101,4,269.71,0.0,39.9,Banka Kartı,Mevcut,2.0,4.0,Evet,0.303,1118.74
SIP101039,MUS1281,2024-02-02 10:31:00,Kocaeli,Marmara,Kitap,Girişimcilik,2,215.03,0.0,39.9,Havale/EFT,Yeni,4.0,4.0,Hayır,0.307,469.96
SIP100253,MUS1215,2024-07-12 22:56:00,Bursa,Marmara,Ev ve Yaşam,Saklama Kutusu,2,225.73,0.05,29.9,Havale/EFT,Yeni,4.0,4.0,Hayır,0.412,458.79
SIP100239,MUS1229,2024-05-23 15:20:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1263.86,0.0,39.9,Dijital Cüzdan,Yeni,3.0,5.0,Hayır,0.196,1303.76
SIP101145,MUS1006,2024-03-02 22:41:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,2,1190.88,0.1,59.9,Kart,Mevcut,3.0,,Hayır,0.207,2203.48
SIP100845,MUS1078,2024-11-16 14:57:00,Mersin,Akdeniz,Ofis,Kalem Seti,1,93.66,0.1,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.238,124.19
SIP100846,MUS1084,2024-02-24 11:09:00,Antalya,Akdeniz,Kitap,Zaman Yönetimi,1,165.05,0.05,49.9,kredi kartı,Yeni,1.0,5.0,Hayır,0.37,206.7
SIP100555,MUS1340,2025-03-29 18:08:00,Ankara,İç Anadolu,Ev ve Yaşam,Saklama Kutusu,2,215.11,0.0,49.9,Kredi Kartı,Mevcut,3.0,5.0,Evet,0.386,480.12
SIP101221,MUS1111,2025-12-12 09:04:00,Mersin,Akdeniz,Ev ve Yaşam,Masa Lambası,3,668.18,0.1,39.9,Dijital Cüzdan,Yeni,4.0,4.0,Evet,0.349,1843.99
SIP100546,MUS1185,2025-05-02 21:40:00,İstanbul,Marmara,Ev ve Yaşam,Saklama Kutusu,2,218.21,0.0,49.9,Kredi Kartı,Mevcut,4.0,1.0,Hayır,0.336,486.32
SIP100251,MUS1428,2024-05-01 10:34:00,Kayseri,İç Anadolu,Ev ve Yaşam,Saklama Kutusu,3,244.62,0.05,29.9,Kredi Kartı,Yeni,5.0,,Hayır,0.386,727.07
SIP100740,MUS1042,2024-10-03 19:39:00,Antalya,Akdeniz,Ofis,Not Tutucu,1,138.33,0.05,49.9,Banka Kartı,Mevcut,6.0,4.0,Hayır,0.267,181.31
SIP100965,MUS1022,2024-05-17 20:05:00,İzmir,Ege,Kozmetik,Yüz Temizleme Jeli,2,284.81,0.0,29.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.398,599.52
SIP100199,MUS1185,2024-08-17 09:12:00,Konya,İç Anadolu,Ofis,Kalem Seti,4,109.97,0.15,39.9,Havale/EFT,Yeni,3.0,5.0,Hayır,0.388,413.8
SIP100898,MUS1051,2024-04-17 13:33:00,,Güneydoğu Anadolu,Kozmetik,Nemlendirici,1,370.22,0.0,49.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.35,420.12
SIP101261,MUS1326,2025-09-19 18:28:00,Ankara,İç Anadolu,Kozmetik,Güneş Kremi,3,452.58,0.15,29.9,Kapida Odeme,Mevcut,3.0,,Hayır,0.334,1183.98
SIP100368,MUS1323,2025-01-27 10:26:00,Bursa,Marmara,Elektronik,Webcam,1,938.08,0.0,49.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.326,987.98
SIP100990,MUS1129,2025-01-25 13:47:00,Adana,Akdeniz,Kitap,Zaman Yönetimi,1,151.07,0.0,39.9,Kredi Kartı,Yeni,4.0,5.0,Evet,0.249,190.97
SIP101041,MUS1197,2024-04-18 14:45:00,Samsun,Karadeniz,Kitap,Veri Bilimi 101,2,257.15,0.0,49.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.418,481.32
SIP101183,MUS1115,2025-05-30 17:51:00,Samsun,Karadeniz,Elektronik,Akıllı Saat,2,2993.71,0.05,39.9,Kredi Kartı,Yeni,6.0,5.0,Hayır,0.31,5727.95
SIP100244,MUS1058,2024-03-24 16:28:00,Kocaeli,Marmara,Kitap,Girişimcilik,2,188.95,0.15,49.9,Banka Kartı,Mevcut,2.0,2.0,Hayır,0.35,371.11
SIP100067,MUS1021,2025-07-06 08:22:00,Mersin,Akdeniz,Spor,Yoga Matı,2,727.55,0.05,59.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.29,1442.24
SIP101362,MUS1138,2024-06-03 08:20:00,İzmir,Ege,Kitap,İş Analitiği Rehberi,4,303.04,0.0,39.9,Havale/EFT,Mevcut,5.0,5.0,Hayır,0.246,1252.06
SIP100934,MUS1333,2025-11-28 16:56:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,3,442.51,0.15,39.9,Kredi Kartı,VIP,7.0,,Hayır,0.199,1168.3
SIP100360,MUS1361,2024-09-28 21:07:00,İstanbul,Marmara,Ofis,Not Tutucu,3,130.27,0.05,59.9,Kredi Kartı,Mevcut,31.0,5.0,Hayır,0.183,431.17
SIP100096,MUS1282,2025-02-25 19:31:00,Adana,Akdeniz,Ev ve Yaşam,Saklama Kutusu,3,239.52,0.15,39.9,Kredi Kartı,VIP,4.0,5.0,Hayır,0.276,650.68
SIP101386,MUS1364,2024-05-14 09:26:00,İstanbul,Marmara,Kitap,Python Notları,4,202.08,0.05,39.9,Kapıda Ödeme,Yeni,2.0,5.0,Hayır,0.188,807.8
SIP101400,MUS1173,2025-10-06 13:55:00,Eskişehir,İç Anadolu,Ofis,Defter Seti,1,162.41,0.1,49.9,Dijital Cüzdan,Yeni,3.0,3.0,Hayır,0.24,196.07
SIP100522,MUS1357,2024-04-12 11:32:00,Gaziantep,Güneydoğu Anadolu,Spor,Dambıl Seti,1,1398.2,0.1,59.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.265,1318.28
SIP100975,MUS1154,2025-03-05 14:43:00,Mersin,Akdeniz,Ofis,Mekanik Klavye,2,2288.15,0.1,59.9,Havale/EFT,Mevcut,4.0,4.0,Hayır,0.269,4178.57
SIP100666,MUS1055,2025-09-10 17:08:00,Kayseri,İç Anadolu,Ofis,Mouse Pad,1,164.18,0.05,29.9,Kart,Mevcut,1.0,5.0,Hayır,0.371,185.87
SIP100362,MUS1237,2024-02-01 14:54:00,Adana,Akdeniz,Ofis,Mekanik Klavye,1,2242.44,0.0,39.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.26,2282.34
SIP100485,MUS1392,2025-05-29 09:18:00,Adana,Akdeniz,Elektronik,Webcam,2,831.76,0.2,29.9,Havale/EFT,Yeni,4.0,4.0,Evet,0.388,1360.72
SIP101176,MUS1097,2025-10-11 15:40:00,Gaziantep,Güneydoğu Anadolu,Spor,Dambıl Seti,2,1597.79,0.0,0.0,dijital cüzdan,Yeni,3.0,5.0,Hayır,0.229,3195.58
SIP100312,MUS1254,2025-05-11 10:12:00,İstanbul,Marmara,Ofis,Defter Seti,1,144.79,0.0,39.9,Kapıda Ödeme,VIP,2.0,5.0,Hayır,0.195,184.69
SIP100843,MUS1060,2025-04-24 10:05:00,İstanbul,Marmara,Spor,Suluk,1,207.68,0.05,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.189,247.2
SIP100414,MUS1192,2025-08-21 09:00:00,Adana,Akdeniz,Kozmetik,Şampuan,1,199.24,0.1,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.22,219.22
SIP101158,MUS1050,2025-09-17 17:04:00,Adana,Akdeniz,Ev ve Yaşam,Masa Lambası,3,603.96,0.0,49.9,Dijital Cüzdan,Mevcut,3.0,3.0,Hayır,0.212,1861.78
SIP100032,MUS1203,2024-11-19 22:16:00,Konya,İç Anadolu,Kozmetik,Serum,3,517.21,0.1,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.399,1446.37
SIP100766,MUS1424,2024-07-23 10:53:00,Bursa,Marmara,Kozmetik,Nemlendirici,5,417.99,0.0,39.9,Kredi Kartı,Mevcut,5.0,2.0,Evet,0.317,2129.85
SIP100459,MUS1400,2024-02-19 16:59:00,Trabzon,Karadeniz,Elektronik,Powerbank,1,870.14,0.05,39.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.23,866.53
SIP101186,MUS1192,2024-01-05 22:58:00,Ankara,İç Anadolu,Spor,Dambıl Seti,1,1511.06,0.05,49.9,Kredi Kartı,Yeni,6.0,5.0,Hayır,0.33,1485.41
SIP100340,MUS1143,2025-03-09 19:25:00,Konya,İç Anadolu,Kozmetik,Şampuan,4,183.91,0.1,39.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.361,701.98
SIP100287,MUS1372,2024-11-28 21:24:00,Antalya,Akdeniz,Kozmetik,Serum,4,504.15,0.0,49.9,Kredi Kartı,Mevcut,1.0,2.0,Hayır,0.278,2066.5
SIP100868,MUS1276,2025-10-26 10:41:00,Kayseri,İç Anadolu,Ev ve Yaşam,Kahve Kupası,1,186.51,0.0,49.9,Kredi Kartı,Mevcut,6.0,5.0,Hayır,0.407,236.41
SIP100950,MUS1172,2025-12-12 19:29:00,İstanbul,Marmara,Ev ve Yaşam,Kahve Kupası,1,166.71,0.15,29.9,Banka Kartı,Yeni,5.0,5.0,Hayır,0.394,171.6
SIP100140,MUS1035,2024-11-16 18:16:00,Gaziantep,Güneydoğu Anadolu,Ofis,Not Tutucu,2,130.87,0.1,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.262,285.47
SIP100849,MUS1293,2025-11-10 17:13:00,Bursa,Marmara,Ofis,Kalem Seti,3,103.05,0.0,0.0,Banka Kartı,VIP,5.0,1.0,Hayır,0.229,309.15
SIP101026,MUS1376,2024-04-09 09:49:00,Trabzon,Karadeniz,Spor,Yoga Matı,1,780.38,0.1,49.9,Havale/EFT,Mevcut,5.0,2.0,Hayır,0.303,752.24
SIP101232,MUS1353,2024-07-08 16:58:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,2,1692.01,,29.9,Havale/EFT,Mevcut,2.0,5.0,Hayır,0.252,3413.92
SIP101139,MUS1179,2024-01-18 13:35:00,Ankara,İç Anadolu,Elektronik,Bluetooth Hoparlör,4,1231.84,0.0,0.0,Kredi Kartı,yeni,2.0,5.0,Hayır,0.284,4927.36
SIP100901,MUS1067,2025-03-02 21:10:00,İzmir,Ege,Spor,Direnç Bandı,4,243.83,0.0,59.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.376,1035.22
SIP100732,MUS1284,2024-06-09 20:50:00,Ankara,İç Anadolu,Ofis,Kalem Seti,1,98.07,0.0,29.9,Banka Kartı,mevcut,,4.0,Hayır,0.311,127.97
SIP100265,MUS1255,2025-04-22 16:41:00,Antalya,Akdeniz,Ofis,Not Tutucu,3,135.67,0.0,49.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.183,456.91
SIP100275,MUS1435,2025-04-15 17:15:00,İzmir,Ege,Ofis,Not Tutucu,1,134.85,0.05,39.9,Dijital Cüzdan,Yeni,4.0,4.0,Hayır,0.201,168.01
SIP101095,MUS1017,2024-04-23 11:18:00,İzmir,Ege,Ofis,Mekanik Klavye,2,2432.43,0.0,39.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.301,4904.76
SIP100445,MUS1248,2024-01-30 21:43:00,İzmir,Ege,Ofis,Kalem Seti,1,110.1,0.15,49.9,Dijital Cüzdan,Mevcut,2.0,5.0,Hayır,0.182,143.48
SIP100040,MUS1408,2025-01-13 17:35:00,Eskişehir,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,2,291.06,0.0,49.9,Kredi Kartı,Yeni,,5.0,Hayır,0.191,632.02
SIP101123,MUS1091,2025-05-17 19:11:00,Kayseri,İç Anadolu,Ev ve Yaşam,Organizer,3,271.13,0.1,39.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.309,771.95
SIP101265,MUS1371,2025-03-31 08:58:00,Konya,İç Anadolu,Kitap,Girişimcilik,1,183.66,0.05,39.9,Dijital Cüzdan,VIP,4.0,5.0,Hayır,0.219,214.38
SIP100022,MUS1343,2024-03-10 22:02:00,Adana,Akdeniz,Elektronik,Bluetooth Hoparlör,1,1180.22,0.0,29.9,Kapıda Ödeme,Yeni,1.0,5.0,Hayır,0.391,1210.12
SIP100706,MUS1433,2024-01-04 16:45:00,Ankara,İç Anadolu,Spor,Spor Çantası,2,907.39,0.0,39.9,Dijital Cüzdan,Mevcut,4.0,5.0,Hayır,0.286,1854.68
SIP100518,MUS1162,2025-06-19 09:33:00,Gaziantep,Güneydoğu Anadolu,Elektronik,Powerbank,2,887.75,0.0,0.0,Kredi Kartı,Mevcut,4.0,3.0,Hayır,0.39,1775.5
SIP101174,MUS1163,2024-11-27 18:52:00,Adana,Akdeniz,Kozmetik,Nemlendirici,1,366.82,0.0,49.9,Dijital Cüzdan,Mevcut,2.0,3.0,Hayır,0.386,416.72
SIP100355,MUS1433,2025-05-18 08:09:00,Bursa,Marmara,Ev ve Yaşam,Kahve Kupası,1,176.16,0.0,39.9,Havale/EFT,Yeni,5.0,4.0,Hayır,0.407,216.06
SIP100298,MUS1205,2024-06-19 18:39:00,Kocaeli,Marmara,kitap,İş Analitiği Rehberi,4,284.06,0.0,39.9,Kredi Kartı,VIP,2.0,,Hayır,0.273,1176.14
SIP101077,MUS1051,2025-06-25 13:44:00,Antalya,Akdeniz,Spor,Yoga Matı,2,744.93,0.05,49.9,Banka Kartı,Yeni,4.0,3.0,Hayır,0.2,1465.27
SIP100840,MUS1121,2025-09-03 12:04:00,İstanbul,Marmara,Spor,Direnç Bandı,1,253.5,0.0,49.9,Kredi Kartı,Yeni,5.0,2.0,Hayır,0.279,303.4
SIP101223,MUS1187,2025-11-02 10:54:00,Ankara,İç Anadolu,Ofis,Not Tutucu,3,124.69,0.0,29.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.185,403.97
SIP100925,MUS1244,2024-12-02 08:58:00,Ankara,İç Anadolu,Spor,Spor Çantası,2,881.88,0.05,49.9,Havale/EFT,Mevcut,1.0,4.0,Evet,0.334,1725.47
SIP100123,MUS1189,2025-01-09 09:50:00,Adana,Akdeniz,Spor,Spor Çantası,1,821.09,0.1,39.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.309,778.88
SIP101228,MUS1253,2024-07-17 12:12:00,Konya,İç Anadolu,Kitap,Zaman Yönetimi,1,166.23,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.38,206.13
SIP101092,MUS1211,2024-04-13 14:31:00,İstanbul,Marmara,Ofis,Defter Seti,2,153.68,0.0,59.9,Kredi Kartı,Mevcut,1.0,4.0,Hayır,0.353,367.26
SIP101248,MUS1134,2025-11-25 18:24:00,Bursa,Marmara,Ofis,Mekanik Klavye,1,2261.79,0.0,39.9,Kredi Kartı,VIP,2.0,,Hayır,0.236,2301.69
SIP101152,MUS1145,2024-02-19 13:05:00,İstanbul,Marmara,Spor,Yoga Matı,4,729.73,0.0,59.9,,Yeni,3.0,4.0,Hayır,0.286,2978.82
SIP101164,MUS1193,2024-09-07 19:52:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,1,268.48,0.0,39.9,Banka Kartı,Yeni,2.0,3.0,Hayır,0.347,308.38
SIP100418,MUS1176,2025-02-01 19:02:00,Ankara,İç Anadolu,Spor,Direnç Bandı,2,263.7,0.05,49.9,Banka Kartı,VIP,8.0,4.0,Hayır,0.192,550.93
SIP100967,MUS1257,2024-08-27 12:41:00,İzmir,Ege,Ev ve Yaşam,Kahve Kupası,3,185.6,0.0,59.9,Kredi Kartı,VIP,6.0,3.0,Hayır,0.342,616.7
SIP101243,MUS1239,2024-12-21 12:07:00,İzmir,Ege,Spor,Spor Çantası,1,973.37,0.1,29.9,Dijital Cüzdan,Mevcut,3.0,2.0,Hayır,0.329,905.93
SIP100158,MUS1230,2024-06-30 20:40:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,2,266.89,0.0,0.0,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.336,533.78
SIP101119,MUS1276,2024-12-30 11:46:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1566.62,0.0,39.9,Dijital Cüzdan,Yeni,4.0,3.0,Hayır,0.289,1606.52
SIP101280,MUS1274,2025-12-21 13:04:00,Samsun,Karadeniz,Ofis,Not Tutucu,4,131.84,0.0,0.0,Dijital Cüzdan,Yeni,3.0,4.0,Hayır,0.313,489.47
SIP101064,MUS1266,2025-02-07 16:52:00,İzmir,Ege,Kitap,Veri Bilimi 101,1,252.8,0.0,39.9,Banka Kartı,Mevcut,4.0,3.0,Hayır,0.302,292.7
SIP101155,MUS1368,2024-06-14 10:43:00,Antalya,Akdeniz,Elektronik,Webcam,3,960.14,0.1,29.9,Kredi Kartı,VIP,6.0,4.0,Hayır,0.38,2622.28
SIP100079,MUS1360,2025-07-20 16:22:00,Adana,Akdeniz,Ofis,Not Tutucu,1,123.3,0.15,29.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.207,134.7
SIP100190,MUS1219,2024-04-15 09:20:00,İstanbul,Marmara,Ofis,Mouse Pad,1,170.67,0.0,49.9,Banka Kartı,Yeni,1.0,5.0,Hayır,0.418,220.57
SIP100590,MUS1284,2024-11-18 08:49:00,Ankara,İç Anadolu,Ev ve Yaşam,Masa Lambası,1,689.07,0.1,49.9,Kapıda Ödeme,Mevcut,3.0,,Hayır,0.313,670.06
SIP100761,MUS1185,2025-05-17 13:38:00,Trabzon,Karadeniz,Spor,Dambıl Seti,1,1477.31,0.0,39.9,Banka Kartı,VIP,3.0,4.0,Hayır,0.341,1517.21
SIP101063,MUS1095,2024-05-08 09:20:00,Adana,Akdeniz,Ofis,Kalem Seti,1,102.32,0.05,39.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.395,137.1
SIP100243,MUS1112,2025-12-19 16:58:00,Trabzon,Karadeniz,Ofis,Not Tutucu,2,146.36,0.0,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.384,322.62
SIP100885,MUS1137,2024-09-08 21:51:00,İzmir,Ege,Spor,Yoga Matı,1,677.75,0.15,0.0,Kredi Kartı,Yeni,1.0,3.0,Hayır,0.192,576.09
SIP100621,MUS1114,2024-02-03 14:48:00,İstanbul,Marmara,Ev ve Yaşam,Masa Lambası,2,653.22,0.0,39.9,Dijital Cüzdan,VIP,2.0,5.0,Hayır,0.23,1346.34
SIP100651,MUS1440,2025-02-02 10:38:00,Kayseri,İç Anadolu,Kozmetik,Serum,1,592.17,0.0,39.9,Kredi Kartı,Mevcut,6.0,4.0,Hayır,0.357,632.07
SIP100504,MUS1115,2025-08-24 18:57:00,İzmir,Ege,Spor,Suluk,4,212.52,0.05,29.9,Kapıda Ödeme,,4.0,1.0,Hayır,0.248,837.48
SIP100923,MUS1259,2024-05-23 19:35:00,Ankara,İç Anadolu,spor,Yoga Matı,2,655.56,0.1,39.9,Dijital Cüzdan,Mevcut,2.0,5.0,Hayır,0.197,1219.91
SIP100160,MUS1189,2024-02-27 13:32:00,Ankara,İç Anadolu,Ofis,Kalem Seti,2,96.73,0.2,29.9,Kredi Kartı,Mevcut,3.0,5.0,Evet,0.319,184.67
SIP100883,MUS1150,2024-06-20 18:07:00,Antalya,Akdeniz,Kozmetik,Yüz Temizleme Jeli,1,282.78,0.2,29.9,Dijital Cüzdan,VIP,2.0,5.0,Hayır,0.239,256.12
SIP100538,MUS1410,2025-06-07 12:25:00,Kayseri,İç Anadolu,Spor,Dambıl Seti,1,1576.87,0.0,39.9,Kredi Kartı,Mevcut,2.0,4.0,Evet,0.317,1616.77
SIP100241,MUS1160,2024-06-12 14:43:00,Adana,Akdeniz,Spor,Suluk,1,196.64,0.1,0.0,Kredi Kartı,VIP,4.0,,Hayır,0.281,176.98
SIP100014,MUS1151,2025-11-29 22:34:00,Kayseri,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1742.85,0.05,59.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.225,1715.61
SIP100476,MUS1288,2024-12-05 13:18:00,Ankara,İç Anadolu,Ev ve Yaşam,Saklama Kutusu,1,203.34,0.05,39.9,Kredi Kartı,Mevcut,3.0,1.0,Hayır,0.32,233.07
SIP101354,MUS1008,2024-03-19 09:32:00,Mersin,Akdeniz,Ofis,Defter Seti,2,151.22,0.05,29.9,Havale/EFT,Mevcut,5.0,3.0,Hayır,0.329,317.22
SIP100929,MUS1184,2024-01-10 11:47:00,Bursa,Marmara,Ev ve Yaşam,Kahve Kupası,1,194.83,0.1,39.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.419,215.25
SIP100796,MUS1134,2025-05-19 20:29:00,Konya,İç Anadolu,Elektronik,Powerbank,1,844.77,0.05,49.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.374,852.43
SIP100356,MUS1202,2025-04-14 19:05:00,Bursa,Marmara,Kitap,İş Analitiği Rehberi,2,264.07,0.1,49.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.186,525.23
SIP101059,MUS1193,2025-02-10 15:19:00,Ankara,İç Anadolu,Elektronik,Bluetooth Hoparlör,2,1134.87,0.0,0.0,Havale/EFT,VIP,3.0,4.0,Hayır,0.23,2269.74
SIP100335,MUS1106,2024-10-18 20:44:00,Antalya,Akdeniz,Kozmetik,Serum,2,501.48,0.05,0.0,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.406,952.81
SIP100689,MUS1414,2025-09-10 10:58:00,Ankara,İç Anadolu,kitap,Veri Bilimi 101,1,228.94,0.0,49.9,banka karti,Yeni,2.0,2.0,Hayır,0.22,278.84
SIP100185,MUS1235,2025-12-13 15:40:00,Konya,İç Anadolu,Kitap,Zaman Yönetimi,5,172.16,0.05,29.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.377,847.66
SIP100824,MUS1328,2025-12-08 22:50:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,1,257.83,0.05,59.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.218,304.84
SIP101337,MUS1431,2024-02-09 14:06:00,Adana,Akdeniz,Elektronik,Webcam,1,903.43,0.1,0.0,Dijital Cüzdan,Mevcut,5.0,5.0,Hayır,0.22,813.09
SIP101002,MUS1171,2025-10-08 19:24:00,Samsun,Karadeniz,Kozmetik,Güneş Kremi,2,484.89,0.0,29.9,Banka Kartı,VIP,5.0,5.0,Hayır,0.382,999.68
SIP100188,MUS1255,2025-02-13 19:28:00,Ankara,İç Anadolu,ofis,Not Tutucu,2,124.22,0.1,59.9,,Mevcut,2.0,3.0,Hayır,0.203,283.5
SIP100942,MUS1050,2024-04-14 18:03:00,Konya,İç Anadolu,Spor,Yoga Matı,1,664.94,0.0,29.9,Banka Kartı,Yeni,5.0,5.0,Hayır,0.256,694.84
SIP100285,MUS1139,2025-01-04 09:05:00,İstanbul,Marmara,Spor,Suluk,2,216.35,0.15,59.9,Kredi Kartı,Yeni,1.0,4.0,Hayır,0.269,427.69
