siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar,siparis_yili,siparis_ayi,siparis_gunu,haftanin_gunu
SIP100395,MUS1366,2025-08-09 22:15:00,Bursa,Marmara,Kozmetik,Şampuan,5,190.9,0.0,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.314,994.4,2025,8,9,Saturday
SIP101230,MUS1052,2024-10-09 11:56:00,Ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,2,285.02,0.05,39.9,Banka Kartı,Mevcut,2.0,3.0,Hayır,0.196,581.44,2024,10,9,Wednesday
SIP101070,MUS1374,2024-08-08 10:38:00,İstanbul,Marmara,Ev Yaşam,Saklama Kutusu,3,251.97,0.0,29.9,Banka Kartı,Mevcut,4.0,5.0,Hayır,0.293,785.81,2024,8,8,Thursday
SIP100736,MUS1209,2025-04-08 15:15:00,Bursa,Marmara,Kitap,Veri Bilimi 101,4,231.5,0.05,29.9,Kredi Kartı,Mevcut,5.0,3.0,Hayır,0.407,909.6,2025,4,8,Tuesday
SIP101269,MUS1179,2025-11-05 16:16:00,Konya,İç Anadolu,Kozmetik,Serum,2,509.93,0.0,39.9,Kredi Kartı,Yeni,4.0,3.0,Hayır,0.307,1059.76,2025,11,5,Wednesday
SIP100280,MUS1277,2024-11-02 10:36:00,Mersin,Akdeniz,Spor,Yoga Matı,1,701.61,0.0,39.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.34,741.51,2024,11,2,Saturday
SIP100338,MUS1038,2025-01-09 16:43:00,İstanbul,Marmara,Kozmetik,Şampuan,1,188.77,0.05,39.9,Kredi Kartı,Mevcut,6.0,4.0,Hayır,0.384,219.23,2025,1,9,Thursday
SIP100228,MUS1396,2025-08-10 18:34:00,Gaziantep,Güneydoğu Anadolu,Ofis,Defter Seti,4,157.48,0.0,49.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.322,679.82,2025,8,10,Sunday
SIP101231,MUS1306,2025-05-22 11:10:00,İstanbul,Marmara,Kitap,İş Analitiği Rehberi,3,285.85,0.1,49.9,Havale/EFT,Yeni,1.0,4.0,Hayır,0.334,821.7,2025,5,22,Thursday
SIP101117,MUS1324,2025-10-19 11:52:00,Samsun,Karadeniz,Ofis,Defter Seti,1,145.64,0.1,39.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.298,170.98,2025,10,19,Sunday
SIP100069,MUS1084,2024-06-20 17:38:00,Bursa,Marmara,Ofis,Mouse Pad,1,158.47,0.05,29.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.34,180.45,2024,6,20,Thursday
SIP101303,MUS1316,2024-03-28 11:49:00,Ankara,İç Anadolu,Kitap,İş Analitiği Rehberi,3,288.7,0.0,39.9,Banka Kartı,Mevcut,2.0,5.0,Hayır,0.284,906.0,2024,3,28,Thursday
SIP101233,MUS1243,2024-06-19 10:21:00,Ankara,İç Anadolu,Ofis,Defter Seti,1,152.3,0.15,49.9,Dijital Cüzdan,Yeni,2.0,3.0,Evet,0.305,179.36,2024,6,19,Wednesday
SIP101136,MUS1407,2024-12-27 13:31:00,Trabzon,Karadeniz,Ev Yaşam,Kahve Kupası,2,170.78,0.1,39.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.252,347.3,2024,12,27,Friday
SIP100025,MUS1143,2024-04-21 11:12:00,İstanbul,Marmara,Spor,Suluk,2,183.85,0.15,49.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.336,362.44,2024,4,21,Sunday
SIP100634,MUS1233,2024-01-06 17:56:00,İzmir,Ege,Spor,Spor Çantası,2,888.58,0.15,39.9,Kredi Kartı,Yeni,5.0,3.0,Hayır,0.211,1550.49,2024,1,6,Saturday
SIP100471,MUS1151,2025-08-25 16:47:00,Mersin,Akdeniz,Kitap,İş Analitiği Rehberi,5,294.84,0.0,49.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.418,1524.1,2025,8,25,Monday
SIP100558,MUS1080,2025-07-06 11:51:00,Antalya,Akdeniz,Ofis,Not Tutucu,3,134.47,0.15,29.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.358,372.8,2025,7,6,Sunday
SIP100294,MUS1108,2025-11-29 20:35:00,İstanbul,Marmara,Kozmetik,Nemlendirici,1,406.97,0.05,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.391,426.52,2025,11,29,Saturday
SIP100773,MUS1155,2024-06-20 16:20:00,İstanbul,Marmara,Elektronik,Powerbank,1,809.72,0.15,29.9,Dijital Cüzdan,Mevcut,5.0,4.0,Hayır,0.228,718.16,2024,6,20,Thursday
SIP101023,MUS1257,2024-07-12 22:27:00,Trabzon,Karadeniz,Elektronik,Powerbank,2,873.0,0.0,0.0,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.419,1746.0,2024,7,12,Friday
SIP100121,MUS1247,2025-05-28 22:17:00,Antalya,Akdeniz,Ofis,Kalem Seti,3,98.08,0.05,59.9,Kapıda Ödeme,Yeni,4.0,5.0,Hayır,0.407,339.43,2025,5,28,Wednesday
SIP100906,MUS1428,2025-08-09 12:36:00,Kayseri,İç Anadolu,Spor,Direnç Bandı,1,276.3,0.0,39.9,Kredi Kartı,Yeni,6.0,5.0,Hayır,0.403,316.2,2025,8,9,Saturday
SIP100180,MUS1306,2025-10-16 20:39:00,İstanbul,Marmara,Ev Yaşam,Kahve Kupası,1,182.92,0.05,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.352,223.67,2025,10,16,Thursday
SIP100816,MUS1140,2025-05-12 16:27:00,Ankara,İç Anadolu,Ofis,Not Tutucu,1,141.97,0.2,39.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.259,153.48,2025,5,12,Monday
SIP100864,MUS1310,2024-12-15 22:55:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,1,489.71,0.1,29.9,Kapıda Ödeme,Yeni,3.0,5.0,Evet,0.29,470.64,2024,12,15,Sunday
SIP101249,MUS1350,2024-06-26 17:27:00,Samsun,Karadeniz,Kozmetik,Güneş Kremi,2,495.45,0.05,29.9,Banka Kartı,Yeni,2.0,5.0,Hayır,0.24,971.25,2024,6,26,Wednesday
SIP100605,MUS1356,2025-06-19 20:16:00,Antalya,Akdeniz,Ev Yaşam,Organizer,3,248.85,0.05,49.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.328,759.12,2025,6,19,Thursday
SIP101170,MUS1232,2024-03-26 10:04:00,Ankara,İç Anadolu,Kitap,Python Notları,1,222.21,0.15,29.9,Kredi Kartı,Yeni,6.0,4.0,Hayır,0.259,218.78,2024,3,26,Tuesday
SIP100551,MUS1186,2025-09-11 18:25:00,Ankara,İç Anadolu,Ofis,Mouse Pad,4,175.61,0.1,49.9,Kredi Kartı,Mevcut,3.0,3.0,Hayır,0.341,682.1,2025,9,11,Thursday
SIP101324,MUS1303,2024-09-04 19:18:00,Ankara,İç Anadolu,Spor,Spor Çantası,1,922.29,0.0,0.0,Kredi Kartı,VIP,3.0,3.0,Hayır,0.42,922.29,2024,9,4,Wednesday
SIP101218,MUS1442,2025-12-16 10:59:00,Kocaeli,Marmara,Spor,Suluk,3,203.94,0.2,39.9,Kredi Kartı,Mevcut,6.0,3.0,Hayır,0.286,529.36,2025,12,16,Tuesday
SIP100433,MUS1214,2024-02-19 18:06:00,Antalya,Akdeniz,Elektronik,Powerbank,3,847.51,0.05,49.9,Banka Kartı,Yeni,3.0,5.0,Hayır,0.268,2592.43,2024,2,19,Monday
SIP100277,MUS1271,2025-10-22 20:21:00,İstanbul,Marmara,Spor,Direnç Bandı,5,235.35,0.0,39.9,Banka Kartı,Mevcut,5.0,5.0,Hayır,0.326,1216.65,2025,10,22,Wednesday
SIP100292,MUS1356,2025-05-05 13:11:00,Ankara,İç Anadolu,Kozmetik,Nemlendirici,1,397.19,0.1,59.9,Dijital Cüzdan,Mevcut,1.0,4.0,Hayır,0.253,417.37,2025,5,5,Monday
SIP100902,MUS1287,2024-04-30 19:13:00,Trabzon,Karadeniz,Kozmetik,Serum,1,551.1,0.0,39.9,Kredi Kartı,Yeni,6.0,5.0,Hayır,0.183,591.0,2024,4,30,Tuesday
SIP100449,MUS1446,2024-01-12 18:59:00,Eskişehir,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,1,309.1,0.1,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.362,328.09,2024,1,12,Friday
SIP101197,MUS1248,2025-10-08 17:54:00,İstanbul,Marmara,Ev Yaşam,Organizer,3,279.36,0.0,29.9,Kredi Kartı,VIP,2.0,4.0,Hayır,0.4,867.98,2025,10,8,Wednesday
SIP101241,MUS1170,2025-04-05 22:33:00,Trabzon,Karadeniz,Kitap,Girişimcilik,3,192.8,0.0,39.9,Kredi Kartı,VIP,1.0,4.0,Hayır,0.415,618.3,2025,4,5,Saturday
SIP100240,MUS1032,2025-08-19 19:36:00,Gaziantep,Güneydoğu Anadolu,Ofis,Mouse Pad,2,154.56,0.15,29.9,Kredi Kartı,Mevcut,6.0,4.0,Hayır,0.279,292.65,2025,8,19,Tuesday
SIP101333,MUS1293,2024-07-18 08:31:00,Eskişehir,İç Anadolu,Kozmetik,Serum,2,558.41,0.2,49.9,Kapıda Ödeme,Yeni,1.0,4.0,Hayır,0.216,943.36,2024,7,18,Thursday
SIP100020,MUS1265,2025-12-31 12:25:00,Gaziantep,Güneydoğu Anadolu,Kitap,Python Notları,2,232.96,0.0,59.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.225,525.82,2025,12,31,Wednesday
SIP100964,MUS1432,2025-02-09 11:19:00,Eskişehir,İç Anadolu,Spor,Dambıl Seti,1,1574.62,0.1,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.381,1457.06,2025,2,9,Sunday
SIP101336,MUS1263,2024-03-17 13:10:00,Mersin,Akdeniz,Kitap,Python Notları,3,226.34,0.0,39.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.22,718.92,2024,3,17,Sunday
SIP101187,MUS1201,2024-11-21 13:10:00,Kayseri,İç Anadolu,Kozmetik,Serum,5,516.46,0.1,39.9,Dijital Cüzdan,VIP,4.0,4.0,Hayır,0.267,2363.97,2024,11,21,Thursday
SIP101122,MUS1418,2025-01-12 10:57:00,Ankara,İç Anadolu,Kitap,Zaman Yönetimi,2,144.14,0.0,0.0,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.201,288.28,2025,1,12,Sunday
SIP101196,MUS1153,2025-01-19 22:20:00,İstanbul,Marmara,Kitap,Zaman Yönetimi,1,152.49,0.1,49.9,Banka Kartı,Mevcut,4.0,5.0,Hayır,0.204,187.14,2025,1,19,Sunday
SIP100750,MUS1249,2025-10-22 13:26:00,İstanbul,Marmara,Ev Yaşam,Organizer,3,248.98,0.0,29.9,Banka Kartı,Mevcut,2.0,5.0,Hayır,0.35,776.84,2025,10,22,Wednesday
SIP100756,MUS1260,2025-04-14 22:20:00,İzmir,Ege,Spor,Dambıl Seti,2,1470.47,0.0,49.9,Kredi Kartı,VIP,4.0,4.0,Hayır,0.403,2990.84,2025,4,14,Monday
SIP101049,MUS1018,2025-09-07 12:09:00,Bursa,Marmara,Spor,Dambıl Seti,1,1662.24,0.0,39.9,Havale/EFT,Mevcut,2.0,5.0,Hayır,0.308,1702.14,2025,9,7,Sunday
SIP100662,MUS1415,2025-09-23 13:19:00,Konya,İç Anadolu,Kitap,Zaman Yönetimi,1,171.66,0.05,49.9,Kredi Kartı,Yeni,6.0,4.0,Hayır,0.192,212.98,2025,9,23,Tuesday
SIP101306,MUS1033,2024-02-29 17:05:00,Kayseri,İç Anadolu,Ev Yaşam,Kahve Kupası,1,171.63,0.0,39.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.203,211.53,2024,2,29,Thursday
SIP101107,MUS1191,2025-01-04 19:51:00,Adana,Akdeniz,Ev Yaşam,Saklama Kutusu,1,239.98,0.05,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.365,277.88,2025,1,4,Saturday
SIP100935,MUS1389,2025-02-20 12:07:00,İstanbul,Marmara,Ofis,Not Tutucu,2,131.61,0.0,39.9,Havale/EFT,Mevcut,2.0,5.0,Hayır,0.253,303.12,2025,2,20,Thursday
SIP100870,MUS1427,2024-01-21 21:28:00,İzmir,Ege,Spor,Direnç Bandı,3,237.42,0.0,39.9,Banka Kartı,Yeni,2.0,3.0,Hayır,0.327,752.16,2024,1,21,Sunday
SIP101319,MUS1398,2024-08-23 17:52:00,Konya,İç Anadolu,Spor,Direnç Bandı,1,252.38,0.05,49.9,Kapıda Ödeme,Yeni,5.0,4.0,Hayır,0.294,289.66,2024,8,23,Friday
SIP100893,MUS1388,2025-07-07 12:13:00,Gaziantep,Güneydoğu Anadolu,Ev Yaşam,Organizer,1,241.62,0.15,49.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.267,255.28,2025,7,7,Monday
SIP100874,MUS1148,2025-05-21 17:41:00,İzmir,Ege,Spor,Yoga Matı,4,688.23,0.0,29.9,Kredi Kartı,Mevcut,5.0,5.0,Evet,0.387,2782.82,2025,5,21,Wednesday
SIP100614,MUS1351,2024-12-03 15:34:00,İzmir,Ege,Ofis,Kalem Seti,1,93.11,0.0,29.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.412,123.01,2024,12,3,Tuesday
SIP101101,MUS1118,2025-09-17 10:12:00,İstanbul,Marmara,Kitap,Girişimcilik,1,186.43,0.1,39.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.31,207.69,2025,9,17,Wednesday
SIP100389,MUS1282,2024-09-28 18:18:00,Antalya,Akdeniz,Kitap,Girişimcilik,2,211.42,0.05,39.9,Kredi Kartı,Yeni,4.0,3.0,Hayır,0.261,441.6,2024,9,28,Saturday
SIP100937,MUS1169,2024-08-19 19:27:00,Ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,1,339.41,0.0,49.9,Dijital Cüzdan,VIP,3.0,5.0,Hayır,0.338,389.31,2024,8,19,Monday
SIP100407,MUS1017,2024-01-30 10:12:00,İzmir,Ege,Kozmetik,Serum,1,585.35,0.0,59.9,Dijital Cüzdan,Yeni,3.0,4.0,Evet,0.196,645.25,2024,1,30,Tuesday
SIP101024,MUS1046,2025-08-23 12:46:00,Trabzon,Karadeniz,Kitap,Zaman Yönetimi,1,163.29,0.0,29.9,Kredi Kartı,Mevcut,4.0,3.0,Hayır,0.248,193.19,2025,8,23,Saturday
SIP101056,MUS1439,2024-08-11 20:47:00,Ankara,İç Anadolu,Ev Yaşam,Masa Lambası,1,636.35,0.0,49.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.289,686.25,2024,8,11,Sunday
SIP100247,MUS1419,2025-07-26 15:43:00,İzmir,Ege,Kozmetik,Yüz Temizleme Jeli,1,284.62,0.0,49.9,Kapıda Ödeme,Mevcut,1.0,4.0,Hayır,0.391,334.52,2025,7,26,Saturday
SIP100146,MUS1036,2024-12-13 13:00:00,İstanbul,Marmara,Ofis,Mouse Pad,2,165.76,0.2,39.9,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.235,305.12,2024,12,13,Friday
SIP101327,MUS1225,2024-01-08 17:37:00,Samsun,Karadeniz,Elektronik,Bluetooth Hoparlör,1,1249.07,0.0,39.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.405,1288.97,2024,1,8,Monday
SIP101153,MUS1050,2024-11-18 20:25:00,Samsun,Karadeniz,Kozmetik,Nemlendirici,2,389.38,0.05,29.9,Kredi Kartı,Mevcut,1.0,4.0,Hayır,0.26,769.72,2024,11,18,Monday
SIP101310,MUS1167,2024-04-21 09:32:00,İstanbul,Marmara,Ev Yaşam,Saklama Kutusu,4,238.66,0.0,29.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.241,984.54,2024,4,21,Sunday
SIP101396,MUS1300,2025-04-05 21:40:00,Antalya,Akdeniz,Ofis,Kalem Seti,2,98.39,0.05,0.0,Havale/EFT,Yeni,4.0,4.0,Hayır,0.409,186.94,2025,4,5,Saturday
SIP101350,MUS1411,2024-07-22 10:53:00,Bursa,Marmara,Ofis,Kalem Seti,1,100.9,0.1,49.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.258,140.71,2024,7,22,Monday
SIP100091,MUS1148,2024-03-02 10:50:00,Eskişehir,İç Anadolu,Ev Yaşam,Termos,3,505.92,0.1,29.9,Kredi Kartı,Mevcut,5.0,3.0,Hayır,0.235,1395.88,2024,3,2,Saturday
SIP100493,MUS1003,2024-06-05 17:36:00,Konya,İç Anadolu,Ofis,Kalem Seti,1,99.34,0.0,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.412,149.24,2024,6,5,Wednesday
SIP100171,MUS1228,2024-06-18 19:28:00,İstanbul,Marmara,Kitap,Girişimcilik,2,196.28,0.0,39.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.413,432.46,2024,6,18,Tuesday
SIP100057,MUS1163,2025-04-12 10:51:00,İstanbul,Marmara,Ev Yaşam,Termos,5,515.88,0.05,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.32,2490.33,2025,4,12,Saturday
SIP100405,MUS1422,2024-10-02 19:26:00,Trabzon,Karadeniz,Spor,Suluk,3,213.99,0.0,29.9,Banka Kartı,Yeni,2.0,4.0,Hayır,0.187,671.87,2024,10,2,Wednesday
SIP100098,MUS1227,2025-02-27 08:12:00,Konya,İç Anadolu,Kozmetik,Şampuan,1,192.99,0.0,39.9,Kredi Kartı,Mevcut,1.0,3.0,Hayır,0.222,232.89,2025,2,27,Thursday
SIP100827,MUS1252,2025-10-21 14:50:00,Eskişehir,İç Anadolu,Kitap,İş Analitiği Rehberi,2,294.91,0.05,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.274,590.23,2025,10,21,Tuesday
SIP101141,MUS1218,2024-05-21 09:44:00,İstanbul,Marmara,Ev Yaşam,Termos,3,453.82,0.1,29.9,Havale/EFT,Mevcut,3.0,4.0,Evet,0.294,1255.21,2024,5,21,Tuesday
SIP100480,MUS1323,2024-06-20 20:34:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1468.25,0.05,39.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.275,1434.74,2024,6,20,Thursday
SIP101272,MUS1227,2024-03-06 08:39:00,Gaziantep,Güneydoğu Anadolu,Spor,Direnç Bandı,2,254.18,0.05,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.349,526.9,2024,3,6,Wednesday
SIP100099,MUS1015,2025-07-16 10:59:00,Gaziantep,Güneydoğu Anadolu,Ev Yaşam,Saklama Kutusu,2,249.55,0.0,49.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.216,549.0,2025,7,16,Wednesday
SIP100425,MUS1003,2024-03-23 15:21:00,Ankara,İç Anadolu,Kitap,Python Notları,1,213.8,0.0,59.9,Banka Kartı,Yeni,1.0,4.0,Hayır,0.373,273.7,2024,3,23,Saturday
SIP100297,MUS1056,2025-01-03 19:57:00,Adana,Akdeniz,Kozmetik,Yüz Temizleme Jeli,1,297.94,0.15,0.0,Kapıda Ödeme,Mevcut,3.0,5.0,Hayır,0.296,253.25,2025,1,3,Friday
SIP100738,MUS1405,2024-01-25 15:29:00,Adana,Akdeniz,Kozmetik,Serum,2,483.48,0.0,0.0,Havale/EFT,Mevcut,5.0,5.0,Hayır,0.369,966.96,2024,1,25,Thursday
SIP101342,MUS1247,2025-11-15 15:31:00,Kayseri,İç Anadolu,Ev Yaşam,Saklama Kutusu,3,213.23,0.05,39.9,Havale/EFT,Mevcut,6.0,5.0,Hayır,0.378,647.61,2025,11,15,Saturday
SIP100602,MUS1351,2025-03-28 17:09:00,İstanbul,Marmara,Ofis,Kalem Seti,1,107.86,0.0,39.9,Kredi Kartı,VIP,3.0,3.0,Hayır,0.35,147.76,2025,3,28,Friday
SIP101287,MUS1360,2025-07-19 15:03:00,Adana,Akdeniz,Kitap,Veri Bilimi 101,1,247.68,0.2,39.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.317,238.04,2025,7,19,Saturday
SIP100396,MUS1086,2025-08-08 18:39:00,İstanbul,Marmara,Kozmetik,Serum,1,517.39,0.0,29.9,Kredi Kartı,VIP,5.0,4.0,Hayır,0.291,547.29,2025,8,8,Friday
SIP100427,MUS1008,2025-03-15 15:24:00,İzmir,Ege,Spor,Direnç Bandı,1,242.92,0.1,29.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.318,248.53,2025,3,15,Saturday
SIP101284,MUS1283,2024-12-20 09:26:00,Eskişehir,İç Anadolu,Kitap,Veri Bilimi 101,4,269.71,0.0,39.9,Banka Kartı,Mevcut,2.0,4.0,Evet,0.303,1118.74,2024,12,20,Friday
SIP101039,MUS1281,2024-02-02 10:31:00,Kocaeli,Marmara,Kitap,Girişimcilik,2,215.03,0.0,39.9,Havale/EFT,Yeni,4.0,4.0,Hayır,0.307,469.96,2024,2,2,Friday
SIP100253,MUS1215,2024-07-12 22:56:00,Bursa,Marmara,Ev Yaşam,Saklama Kutusu,2,225.73,0.05,29.9,Havale/EFT,Yeni,4.0,4.0,Hayır,0.412,458.79,2024,7,12,Friday
SIP100239,MUS1229,2024-05-23 15:20:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1263.86,0.0,39.9,Dijital Cüzdan,Yeni,3.0,5.0,Hayır,0.196,1303.76,2024,5,23,Thursday
SIP101145,MUS1006,2024-03-02 22:41:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,2,1190.88,0.1,59.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.207,2203.48,2024,3,2,Saturday
SIP100845,MUS1078,2024-11-16 14:57:00,Mersin,Akdeniz,Ofis,Kalem Seti,1,93.66,0.1,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.238,124.19,2024,11,16,Saturday
SIP100846,MUS1084,2024-02-24 11:09:00,Antalya,Akdeniz,Kitap,Zaman Yönetimi,1,165.05,0.05,49.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.37,206.7,2024,2,24,Saturday
SIP100555,MUS1340,2025-03-29 18:08:00,Ankara,İç Anadolu,Ev Yaşam,Saklama Kutusu,2,215.11,0.0,49.9,Kredi Kartı,Mevcut,3.0,5.0,Evet,0.386,480.12,2025,3,29,Saturday
SIP101221,MUS1111,2025-12-12 09:04:00,Mersin,Akdeniz,Ev Yaşam,Masa Lambası,3,668.18,0.1,39.9,Dijital Cüzdan,Yeni,4.0,4.0,Evet,0.349,1843.99,2025,12,12,Friday
SIP100251,MUS1428,2024-05-01 10:34:00,Kayseri,İç Anadolu,Ev Yaşam,Saklama Kutusu,3,244.62,0.05,29.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.386,727.07,2024,5,1,Wednesday
SIP100740,MUS1042,2024-10-03 19:39:00,Antalya,Akdeniz,Ofis,Not Tutucu,1,138.33,0.05,49.9,Banka Kartı,Mevcut,6.0,4.0,Hayır,0.267,181.31,2024,10,3,Thursday
SIP100965,MUS1022,2024-05-17 20:05:00,İzmir,Ege,Kozmetik,Yüz Temizleme Jeli,2,284.81,0.0,29.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.398,599.52,2024,5,17,Friday
SIP100199,MUS1185,2024-08-17 09:12:00,Konya,İç Anadolu,Ofis,Kalem Seti,4,109.97,0.15,39.9,Havale/EFT,Yeni,3.0,5.0,Hayır,0.388,413.8,2024,8,17,Saturday
SIP100898,MUS1051,2024-04-17 13:33:00,İstanbul,Güneydoğu Anadolu,Kozmetik,Nemlendirici,1,370.22,0.0,49.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.35,420.12,2024,4,17,Wednesday
SIP101261,MUS1326,2025-09-19 18:28:00,Ankara,İç Anadolu,Kozmetik,Güneş Kremi,3,452.58,0.15,29.9,Kapıda Ödeme,Mevcut,3.0,4.0,Hayır,0.334,1183.98,2025,9,19,Friday
SIP100990,MUS1129,2025-01-25 13:47:00,Adana,Akdeniz,Kitap,Zaman Yönetimi,1,151.07,0.0,39.9,Kredi Kartı,Yeni,4.0,5.0,Evet,0.249,190.97,2025,1,25,Saturday
SIP101041,MUS1197,2024-04-18 14:45:00,Samsun,Karadeniz,Kitap,Veri Bilimi 101,2,257.15,0.0,49.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.418,481.32,2024,4,18,Thursday
SIP100067,MUS1021,2025-07-06 08:22:00,Mersin,Akdeniz,Spor,Yoga Matı,2,727.55,0.05,59.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.29,1442.24,2025,7,6,Sunday
SIP101362,MUS1138,2024-06-03 08:20:00,İzmir,Ege,Kitap,İş Analitiği Rehberi,4,303.04,0.0,39.9,Havale/EFT,Mevcut,5.0,5.0,Hayır,0.246,1252.06,2024,6,3,Monday
SIP100934,MUS1333,2025-11-28 16:56:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,3,442.51,0.15,39.9,Kredi Kartı,VIP,7.0,4.0,Hayır,0.199,1168.3,2025,11,28,Friday
SIP100096,MUS1282,2025-02-25 19:31:00,Adana,Akdeniz,Ev Yaşam,Saklama Kutusu,3,239.52,0.15,39.9,Kredi Kartı,VIP,4.0,5.0,Hayır,0.276,650.68,2025,2,25,Tuesday
SIP101386,MUS1364,2024-05-14 09:26:00,İstanbul,Marmara,Kitap,Python Notları,4,202.08,0.05,39.9,Kapıda Ödeme,Yeni,2.0,5.0,Hayır,0.188,807.8,2024,5,14,Tuesday
SIP101400,MUS1173,2025-10-06 13:55:00,Eskişehir,İç Anadolu,Ofis,Defter Seti,1,162.41,0.1,49.9,Dijital Cüzdan,Yeni,3.0,3.0,Hayır,0.24,196.07,2025,10,6,Monday
SIP100522,MUS1357,2024-04-12 11:32:00,Gaziantep,Güneydoğu Anadolu,Spor,Dambıl Seti,1,1398.2,0.1,59.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.265,1318.28,2024,4,12,Friday
SIP100485,MUS1392,2025-05-29 09:18:00,Adana,Akdeniz,Elektronik,Webcam,2,831.76,0.2,29.9,Havale/EFT,Yeni,4.0,4.0,Evet,0.388,1360.72,2025,5,29,Thursday
SIP100312,MUS1254,2025-05-11 10:12:00,İstanbul,Marmara,Ofis,Defter Seti,1,144.79,0.0,39.9,Kapıda Ödeme,VIP,2.0,5.0,Hayır,0.195,184.69,2025,5,11,Sunday
SIP100843,MUS1060,2025-04-24 10:05:00,İstanbul,Marmara,Spor,Suluk,1,207.68,0.05,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.189,247.2,2025,4,24,Thursday
SIP100414,MUS1192,2025-08-21 09:00:00,Adana,Akdeniz,Kozmetik,Şampuan,1,199.24,0.1,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.22,219.22,2025,8,21,Thursday
SIP101158,MUS1050,2025-09-17 17:04:00,Adana,Akdeniz,Ev Yaşam,Masa Lambası,3,603.96,0.0,49.9,Dijital Cüzdan,Mevcut,3.0,3.0,Hayır,0.212,1861.78,2025,9,17,Wednesday
SIP100032,MUS1203,2024-11-19 22:16:00,Konya,İç Anadolu,Kozmetik,Serum,3,517.21,0.1,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.399,1446.37,2024,11,19,Tuesday
SIP100459,MUS1400,2024-02-19 16:59:00,Trabzon,Karadeniz,Elektronik,Powerbank,1,870.14,0.05,39.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.23,866.53,2024,2,19,Monday
